worker_id,order,setting_id,sample_id,audio_path,speaker_id,text_id,worker_seed
0,0,17,48,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_120-1024_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0067-0.wav,,,914045410
0,1,17,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_120-1024_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0069-0.wav,,,914045410
0,2,6,17,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-256_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0030-0.wav,,,914045410
0,3,16,1,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-8192_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0009-0.wav,,,914045410
0,4,7,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0069-0.wav,,,914045410
0,5,15,33,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-4096_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0049-0.wav,,,914045410
0,6,18,15,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_120-2048_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0028-0.wav,,,914045410
0,7,1,1,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-256_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0009-0.wav,,,914045410
0,8,19,27,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_120-4096_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0043-0.wav,,,914045410
0,9,5,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-4096_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0061-0.wav,,,914045410
0,10,12,2,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0011-0.wav,,,914045410
0,11,20,3,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_120-8192_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0012-0.wav,,,914045410
0,12,11,34,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-256_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0050-0.wav,,,914045410
0,13,4,10,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-2048_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0021-0.wav,,,914045410
0,14,10,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-4096_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0008-0.wav,,,914045410
0,15,13,45,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-1024_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0063-0.wav,,,914045410
0,16,6,18,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-256_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0032-0.wav,,,914045410
0,17,4,11,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-2048_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0022-0.wav,,,914045410
0,18,3,9,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-1024_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0020-0.wav,,,914045410
0,19,11,33,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-256_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0049-0.wav,,,914045410
0,20,0,13,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-128_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0026-0.wav,,,914045410
0,21,2,33,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0049-0.wav,,,914045410
0,22,3,10,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-1024_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0021-0.wav,,,914045410
0,23,5,42,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-4096_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0060-0.wav,,,914045410
0,24,8,1,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-1024_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0009-0.wav,,,914045410
0,25,18,14,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_120-2048_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0027-0.wav,,,914045410
0,26,12,3,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0012-0.wav,,,914045410
0,27,8,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-1024_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0008-0.wav,,,914045410
0,28,10,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-4096_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0069-0.wav,,,914045410
0,29,7,48,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0067-0.wav,,,914045410
0,30,14,24,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-2048_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0039-0.wav,,,914045410
0,31,14,25,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-2048_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0041-0.wav,,,914045410
0,32,9,9,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-2048_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0020-0.wav,,,914045410
0,33,2,32,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0048-0.wav,,,914045410
0,34,20,2,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_120-8192_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0011-0.wav,,,914045410
0,35,19,28,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_120-4096_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0044-0.wav,,,914045410
0,36,9,8,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-2048_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0019-0.wav,,,914045410
0,37,15,34,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-4096_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0050-0.wav,,,914045410
0,38,0,14,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-128_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0027-0.wav,,,914045410
0,39,13,46,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-1024_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0065-0.wav,,,914045410
0,40,16,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-8192_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0008-0.wav,,,914045410
0,41,1,2,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-256_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0011-0.wav,,,914045410
1,0,10,36,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-4096_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0053-0.wav,,,914045411
1,1,12,4,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0013-0.wav,,,914045411
1,2,16,9,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-8192_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0020-0.wav,,,914045411
1,3,6,39,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-256_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0057-0.wav,,,914045411
1,4,7,26,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0042-0.wav,,,914045411
1,5,2,42,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0060-0.wav,,,914045411
1,6,8,20,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-1024_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0034-0.wav,,,914045411
1,7,13,12,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-1024_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0023-0.wav,,,914045411
1,8,13,13,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-1024_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0026-0.wav,,,914045411
1,9,4,19,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-2048_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0033-0.wav,,,914045411
1,10,5,22,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-4096_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0037-0.wav,,,914045411
1,11,12,5,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_80-512_dedup/tts_train_raw_phn_none/continuation_0.7/dev/wav/LJ049-0014-0.wav,,,914045411
1,12,4,18,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_20-2048_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0032-0.wav,,,914045411
1,13,9,41,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-2048_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0059-0.wav,,,914045411
1,14,20,28,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_120-8192_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0044-0.wav,,,914045411
1,15,6,40,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/exp/fixed_40-256_dedup/tts_train_raw_phn_none/continuation_0.6/dev/wav/LJ049-0058-0.wav,,,914045411
